ensgene_ID	AA9_1	AA9_2	AA9_3	DMSO_1	DMSO_2
"ENSG00000242856"	0	0	0	0	0
"ENSG00000237323"	0	0	0	0	0
"ENSG00000225370"	0	0	0	0	0
"ENSG00000186152"	0	2	0	0	0
"ENSG00000228790"	0	0	0	0	0
"ENSG00000170858"	0	0	0	0	0
"ENSG00000242019"	0	0	0	0	0
"ENSG00000215765"	0	0	0	0	0
"ENSG00000243772"	0	0	0	0	0
"ENSG00000242473"	0	0	0	0	0
"ENSG00000125498"	2	0	0	0	0
"ENSG00000264257"	0	0	0	0	0
"ENSG00000167633"	0	0	0	0	0
"ENSG00000240403"	0	0	0	0	0
"ENSG00000199308"	0	0	0	0	0
"ENSG00000186431"	0	0	0	0	0
"ENSG00000268734"	0	0	0	0	0
"ENSG00000186818"	0	0	0	4	0
"ENSG00000105185"	313	467	463	458	567
"ENSG00000105186"	1108	1358	1543	1326	1742
"ENSG00000201388"	5	9	8	8	13
"ENSG00000242325"	8	26	18	18	38
"ENSG00000242436"	0	4	6	0	8
"ENSG00000267557"	19	28	28	35	19
"ENSG00000186326"	15	27	26	36	42
"ENSG00000213965"	742	887	942	746	1062
"ENSG00000267567"	13	7	3	11	4
"ENSG00000173809"	38	36	34	17	63
"ENSG00000267245"	2	1	0	0	0
"ENSG00000021488"	4	7	12	7	13
"ENSG00000267555"	0	4	0	0	0
"ENSG00000201967"	0	2	0	0	2
"ENSG00000223060"	6	3	2	0	5
"ENSG00000179709"	0	0	0	0	0
"ENSG00000171487"	0	0	4	0	0
"ENSG00000197213"	0	2	0	0	0
"ENSG00000268889"	2	10	4	6	9
"ENSG00000213822"	0	0	0	0	0
"ENSG00000269553"	0	0	0	0	0
"ENSG00000284034"	0	0	0	0	0
"ENSG00000126266"	0	0	0	0	4
"ENSG00000276980"	0	0	0	0	0
"ENSG00000125730"	17	17	8	17	28
"ENSG00000224910"	0	5	0	11	11
"ENSG00000267626"	0	2	0	0	0
"ENSG00000249115"	1255	1519	1505	1454	1800
"ENSG00000126254"	413	506	561	415	626
"ENSG00000105672"	21	25	9	34	38
"ENSG00000126267"	324	385	505	415	498
"ENSG00000105668"	8	4	5	5	13
"ENSG00000226510"	0	1	2	0	0
"ENSG00000102575"	49	62	60	42	72
"ENSG00000278617"	0	0	0	0	0
"ENSG00000129455"	0	6	0	0	0
"ENSG00000175221"	331	477	527	427	600
"ENSG00000207507"	4	8	29	8	8
"ENSG00000172232"	7	29	9	16	26
"ENSG00000196415"	1	19	7	5	4
"ENSG00000268500"	0	0	2	2	2
"ENSG00000174562"	4	0	4	4	3
"ENSG00000167595"	936	1140	1120	928	1187
"ENSG00000267631"	0	0	0	0	0
"ENSG00000225950"	16	27	21	33	29
"ENSG00000105251"	20	19	12	6	22
"ENSG00000167664"	0	0	0	0	2
"ENSG00000105255"	201	218	292	188	343
"ENSG00000178297"	185	223	162	209	204
"ENSG00000129951"	66	71	94	68	98
"ENSG00000198858"	430	532	555	447	613
"ENSG00000116014"	6	7	8	1	17
"ENSG00000267159"	2	2	2	4	4
"ENSG00000197561"	2	1	0	2	1
"ENSG00000259242"	24	11	31	17	70
"ENSG00000089639"	148	143	175	187	249
"ENSG00000105726"	1052	1349	1333	1119	1530
"ENSG00000181896"	289	447	466	324	429
"ENSG00000271283"	6	4	0	4	2
"ENSG00000270402"	21	30	30	36	35
"ENSG00000105708"	243	301	330	336	402
"ENSG00000064547"	112	119	145	159	171
"ENSG00000125744"	66	69	99	90	117
"ENSG00000213889"	93	94	112	93	166
"ENSG00000125741"	1076	1125	1362	950	1278
"ENSG00000177464"	1	14	5	8	15
"ENSG00000284544"	0	0	0	0	0
"ENSG00000018869"	55	53	56	38	43
"ENSG00000196605"	144	160	129	144	190
"ENSG00000197766"	99	133	109	112	178
"ENSG00000105639"	111	174	124	191	201
"ENSG00000105640"	425	513	514	440	758
"ENSG00000207166"	0	0	0	0	0
"ENSG00000279617"	4	1	5	0	0
"ENSG00000105641"	28	48	21	9	22
"ENSG00000142405"	0	0	2	0	1
"ENSG00000289102"	1	3	0	0	0
"ENSG00000288953"	96	106	129	98	133
"ENSG00000269825"	189	268	263	146	297
"ENSG00000197857"	217	332	308	197	279
"ENSG00000189430"	0	0	0	0	0
"ENSG00000275012"	0	0	0	0	0
"ENSG00000022556"	5	1	6	0	4
"ENSG00000243494"	0	0	0	0	0
"ENSG00000267265"	25	30	13	19	43
"ENSG00000088053"	24	39	28	25	20
"ENSG00000267149"	25	49	38	19	26
"ENSG00000160439"	428	517	568	489	579
"ENSG00000189013"	0	0	0	0	0
"ENSG00000268238"	0	0	0	0	0
"ENSG00000124440"	0	0	4	0	0
"ENSG00000199796"	0	0	0	0	0
"ENSG00000269124"	0	0	0	0	0
"ENSG00000011485"	1081	1287	1208	1208	1804
"ENSG00000268810"	0	0	0	0	0
"ENSG00000169515"	547	652	664	605	809
"ENSG00000189348"	0	0	0	0	0
"ENSG00000180532"	0	0	1	4	0
"ENSG00000268536"	5	8	1	4	4
"ENSG00000141965"	144	207	215	150	182
"ENSG00000269604"	0	0	0	0	0
"ENSG00000127666"	96	94	125	58	118
"ENSG00000267484"	0	0	0	0	0
"ENSG00000105355"	156	220	221	138	187
"ENSG00000205784"	0	1	0	0	0
"ENSG00000276043"	2111	2854	2626	1938	2888
"ENSG00000267059"	0	0	0	0	0
"ENSG00000127540"	247	282	391	256	355
"ENSG00000263409"	0	0	1	0	0
"ENSG00000252933"	0	1	4	1	1
"ENSG00000171124"	23	25	26	11	14
"ENSG00000289539"	0	0	6	0	0
"ENSG00000240626"	0	0	0	0	0
"ENSG00000277013"	0	0	0	0	2
"ENSG00000166359"	29	49	56	66	71
"ENSG00000289378"	39	68	46	41	61
"ENSG00000130881"	289	396	387	298	464
"ENSG00000267054"	0	0	0	0	0
"ENSG00000273420"	0	0	0	0	0
"ENSG00000130876"	18	19	11	9	13
"ENSG00000267714"	0	3	0	0	4
"ENSG00000270212"	0	0	0	0	0
"ENSG00000267580"	0	0	0	0	0
"ENSG00000267727"	0	0	0	0	0
"ENSG00000267296"	39	64	67	64	109
"ENSG00000267130"	1	2	6	3	10
"ENSG00000243864"	0	4	0	0	0
"ENSG00000266899"	487	547	528	470	693
"ENSG00000153879"	2228	2870	3151	2539	3436
"ENSG00000266985"	0	0	0	0	0
"ENSG00000232429"	0	0	0	0	0
"ENSG00000104904"	1882	2249	2452	2238	3201
"ENSG00000273734"	0	0	0	0	0
"ENSG00000188305"	69	29	41	26	33
"ENSG00000288156"	11	25	27	31	10
"ENSG00000220008"	29	26	42	36	49
"ENSG00000250799"	0	2	0	0	0
"ENSG00000229833"	12	24	31	17	39
"ENSG00000076944"	92	104	118	89	91
"ENSG00000124299"	370	479	531	343	585
"ENSG00000177558"	0	0	0	0	2
"ENSG00000262497"	4	4	8	14	2
"ENSG00000271366"	12	10	10	23	24
"ENSG00000268947"	95	108	98	107	103
"ENSG00000288942"	0	0	0	0	0
"ENSG00000105698"	478	640	600	560	779
"ENSG00000105697"	6	8	2	3	1
"ENSG00000105695"	2	1	0	0	2
"ENSG00000105699"	295	358	407	284	435
"ENSG00000268034"	336	399	318	246	377
"ENSG00000269800"	338	402	395	328	534
"ENSG00000268355"	0	0	4	0	0
"ENSG00000268027"	0	0	0	0	0
"ENSG00000007129"	0	0	0	2	0
"ENSG00000280014"	0	0	0	0	0
"ENSG00000269266"	0	0	0	0	0
"ENSG00000105352"	0	0	0	0	0
"ENSG00000268997"	0	0	0	0	0
"ENSG00000269354"	0	0	0	0	0
"ENSG00000268582"	0	0	1	0	1
"ENSG00000007306"	0	4	0	0	0
"ENSG00000105388"	0	0	0	0	0
"ENSG00000267881"	0	0	0	0	0
"ENSG00000086548"	0	0	0	0	0
"ENSG00000268833"	0	0	0	0	0
"ENSG00000170956"	0	0	0	0	0
"ENSG00000269119"	0	4	1	0	0
"ENSG00000278239"	0	0	0	0	4
"ENSG00000273111"	0	0	0	0	0
"ENSG00000142025"	0	0	0	0	0
"ENSG00000105372"	679	903	954	708	1003
"ENSG00000276926"	5	1	7	10	5
"ENSG00000268041"	19	18	17	8	32
"ENSG00000105404"	50	86	75	59	80
"ENSG00000285505"	0	0	0	0	0
"ENSG00000105409"	67	85	93	103	128
"ENSG00000105369"	6	1	15	9	0
"ENSG00000289748"	0	0	0	0	0
"ENSG00000126453"	215	279	255	189	255
"ENSG00000259108"	0	0	0	0	0
"ENSG00000105612"	272	373	387	411	529
"ENSG00000267277"	15	10	24	42	30
"ENSG00000202357"	0	0	0	0	0
"ENSG00000274713"	19	23	26	29	15
"ENSG00000244080"	2	2	1	3	3
"ENSG00000130165"	362	452	505	357	569
"ENSG00000105392"	3	0	6	1	12
"ENSG00000178928"	4	0	1	0	2
"ENSG00000130475"	61	81	77	85	90
"ENSG00000072062"	1520	1922	1894	1509	1978
"ENSG00000289762"	0	0	0	0	0
"ENSG00000276030"	4	8	0	10	4
"ENSG00000268442"	9	13	8	0	5
"ENSG00000171051"	0	4	0	0	5
"ENSG00000105397"	883	1128	1111	817	1161
"ENSG00000251369"	487	670	645	592	683
"ENSG00000259009"	2	0	0	0	0
"ENSG00000105398"	10	2	6	8	7
"ENSG00000188493"	1087	1465	1477	1265	1778
"ENSG00000077312"	1496	1841	1886	1870	2710
"ENSG00000261857"	6	1	0	4	4
"ENSG00000086544"	126	132	174	130	195
"ENSG00000167807"	0	0	0	0	0
"ENSG00000268400"	1	1	0	2	0
"ENSG00000105613"	375	515	493	467	648
"ENSG00000105499"	43	81	91	25	75
"ENSG00000269420"	3	6	1	2	4
"ENSG00000269534"	6	13	10	11	9
"ENSG00000269321"	16	21	12	28	40
"ENSG00000185453"	365	455	500	435	669
"ENSG00000105483"	1530	1710	1983	1561	2223
"ENSG00000280353"	141	145	172	209	211
"ENSG00000268583"	36	61	51	41	52
"ENSG00000268001"	40	40	40	43	52
"ENSG00000268186"	8	16	22	24	18
"ENSG00000178150"	73	71	105	56	87
"ENSG00000142227"	57	77	86	57	90
"ENSG00000105486"	1101	1530	1382	1499	1790
"ENSG00000172081"	480	732	691	501	625
"ENSG00000099840"	43	55	19	40	31
"ENSG00000239988"	4	12	19	4	9
"ENSG00000131944"	97	97	140	97	135
"ENSG00000127530"	22	37	43	20	33
"ENSG00000115257"	67	102	83	104	145
"ENSG00000142396"	256	382	379	302	518
"ENSG00000105650"	1	6	8	14	4
"ENSG00000204532"	1	5	3	0	1
"ENSG00000234465"	53	46	80	50	96
"ENSG00000186838"	9	16	2	18	5
"ENSG00000179873"	4	0	2	6	11
"ENSG00000228567"	0	0	0	0	0
"ENSG00000284638"	1	2	1	5	0
"ENSG00000160007"	4023	4760	5137	3823	5312
"ENSG00000130751"	147	233	224	204	298
"ENSG00000130748"	45	57	74	76	91
"ENSG00000130749"	1983	2281	2268	1855	2587
"ENSG00000142230"	1872	2369	2458	2007	2982
"ENSG00000105327"	215	194	238	185	301
"ENSG00000265134"	0	0	0	0	0
"ENSG00000284411"	0	0	0	0	0
"ENSG00000286669"	2	5	2	6	1
"ENSG00000105321"	111	110	115	123	190
"ENSG00000257704"	34	46	67	72	68
"ENSG00000267858"	249	246	329	211	252
"ENSG00000226696"	330	425	397	363	492
"ENSG00000267530"	3	0	2	5	6
"ENSG00000160877"	924	1108	1184	880	1169
"ENSG00000099341"	502	598	661	490	688
"ENSG00000065000"	2262	2870	2841	2353	3321
"ENSG00000130812"	7	3	7	4	10
"ENSG00000104856"	65	96	78	45	48
"ENSG00000104859"	496	616	544	567	664
"ENSG00000207003"	30	25	11	12	16
"ENSG00000170684"	80	117	154	132	168
"ENSG00000267348"	139	170	191	148	212
"ENSG00000142252"	47	70	58	73	89
"ENSG00000267346"	29	29	45	17	45
"ENSG00000104946"	156	235	206	169	297
"ENSG00000213024"	2072	2668	2540	2125	2828
"ENSG00000161652"	0	0	0	0	0
"ENSG00000276002"	6	6	1	0	4
"ENSG00000063244"	2372	3002	3280	2694	3659
"ENSG00000130758"	357	392	451	396	583
"ENSG00000174521"	33	16	11	21	27
"ENSG00000105219"	12	2	8	2	14
"ENSG00000105221"	1969	2277	2171	2332	3140
"ENSG00000205041"	300	399	347	377	429
"ENSG00000207631"	0	2	0	0	2
"ENSG00000206674"	7	10	21	7	7
"ENSG00000160392"	451	472	581	371	477
"ENSG00000207281"	6	14	7	12	13
"ENSG00000206925"	1	0	0	6	2
"ENSG00000279759"	410	497	454	392	566
"ENSG00000090013"	75	156	147	80	126
"ENSG00000088038"	1321	1618	1686	1371	1763
"ENSG00000205790"	11	15	14	2	6
"ENSG00000287884"	24	30	28	16	30
"ENSG00000207630"	0	1	0	0	0
"ENSG00000289845"	2	0	0	0	0
"ENSG00000253392"	66	79	73	65	68
"ENSG00000267147"	6	4	8	8	6
"ENSG00000268081"	0	6	0	0	8
"ENSG00000269072"	0	0	2	0	0
"ENSG00000267383"	2	9	9	5	10
"ENSG00000225872"	42	38	28	50	39
"ENSG00000267339"	0	0	0	0	0
"ENSG00000289915"	10	15	12	5	10
"ENSG00000289428"	14	20	12	14	2
"ENSG00000289246"	0	0	0	0	0
"ENSG00000272473"	6	4	0	1	0
"ENSG00000269696"	61	59	44	48	55
"ENSG00000286125"	0	3	4	0	0
"ENSG00000289297"	0	0	0	0	0
"ENSG00000267575"	573	794	752	573	902
"ENSG00000268119"	6	23	23	9	30
"ENSG00000289985"	78	86	84	122	134
"ENSG00000289543"	16	16	29	12	19
"ENSG00000268038"	0	0	0	0	0
"ENSG00000267475"	35	20	9	21	30
"ENSG00000213904"	303	361	370	539	672
"ENSG00000290008"	13	24	50	17	24
"ENSG00000277383"	7	5	6	14	9
"ENSG00000267751"	62	60	88	63	120
"ENSG00000288837"	2	1	5	1	4
"ENSG00000290058"	31	36	39	32	40
"ENSG00000266983"	87	117	123	102	170
"ENSG00000283103"	148	259	252	214	269
"ENSG00000268516"	138	156	183	167	201
"ENSG00000290068"	0	0	0	2	0
"ENSG00000290070"	36	25	8	24	27
"ENSG00000289255"	12	8	12	14	2
"ENSG00000267107"	0	9	13	0	8
"ENSG00000242779"	8	0	0	0	0
"ENSG00000166770"	0	0	0	0	0
"ENSG00000176840"	15	9	14	6	4
"ENSG00000232677"	65	101	103	88	126
"ENSG00000289471"	0	0	0	0	0
"ENSG00000261824"	1175	1552	1635	1661	2219
"ENSG00000167747"	1691	2185	2206	1923	2671
"ENSG00000279529"	83	97	137	77	106
"ENSG00000268061"	50	59	39	49	55
"ENSG00000254887"	0	2	0	0	5
"ENSG00000290088"	0	2	0	0	0
"ENSG00000267053"	6	9	4	4	14
"ENSG00000176593"	104	154	132	96	159
"ENSG00000288830"	0	0	0	0	0
"ENSG00000130816"	3698	4541	4631	3986	5493
"ENSG00000130158"	480	612	587	570	820
"ENSG00000267082"	6	16	11	8	13
"ENSG00000267174"	2	0	6	5	8
"ENSG00000099617"	93	103	129	94	148
"ENSG00000185761"	32	81	70	44	72
"ENSG00000142556"	774	927	1003	754	1004
"ENSG00000256087"	444	561	601	549	667
"ENSG00000275055"	25	34	14	22	44
"ENSG00000260160"	38	47	49	31	41
"ENSG00000197608"	426	541	592	514	631
"ENSG00000270248"	84	66	67	42	83
"ENSG00000204611"	604	689	753	660	903
"ENSG00000267827"	0	0	0	0	0
"ENSG00000268458"	0	1	0	0	0
"ENSG00000243680"	3561	4491	4947	4329	5566
"ENSG00000196267"	33	33	51	28	56
"ENSG00000267927"	0	1	0	0	0
"ENSG00000274380"	0	1	0	0	1
"ENSG00000268015"	33	18	35	18	37
"ENSG00000277562"	0	1	4	0	2
"ENSG00000207265"	0	0	0	0	2
"ENSG00000196214"	302	402	461	419	621
"ENSG00000208002"	3	7	8	5	6
"ENSG00000269102"	5	13	10	14	7
"ENSG00000198464"	851	929	971	611	856
"ENSG00000269535"	52	61	79	55	74
"ENSG00000167554"	0	6	0	3	8
"ENSG00000221923"	44	37	28	12	33
"ENSG00000269834"	7	7	4	11	6
"ENSG00000277977"	0	0	0	1	0
"ENSG00000167555"	51	87	65	62	46
"ENSG00000269776"	0	0	0	0	0
"ENSG00000198633"	568	711	774	709	900
"ENSG00000288253"	0	2	4	0	0
"ENSG00000105568"	1037	1187	1335	1101	1538
"ENSG00000271049"	19	35	8	24	22
"ENSG00000252230"	10	7	9	19	19
"ENSG00000268683"	8	16	20	5	9
"ENSG00000279971"	5	5	6	18	13
"ENSG00000269811"	0	0	0	0	0
"ENSG00000279329"	27	12	10	16	5
"ENSG00000089335"	921	1100	1062	999	1286
"ENSG00000274104"	12	17	26	18	30
"ENSG00000153896"	232	260	242	226	325
"ENSG00000270281"	0	0	0	0	0
"ENSG00000267767"	3	6	2	25	4
"ENSG00000270876"	10	1	19	10	6
"ENSG00000227392"	3	3	0	3	10
"ENSG00000275540"	0	0	0	2	1
"ENSG00000286080"	0	1	0	0	0
"ENSG00000271499"	2	0	4	4	0
"ENSG00000266904"	38	47	53	66	85
"ENSG00000287533"	2	1	1	2	3
"ENSG00000267581"	2	3	0	0	6
"ENSG00000267693"	0	6	0	8	2
"ENSG00000081665"	577	729	879	690	1073
"ENSG00000267481"	73	67	70	87	133
"ENSG00000270325"	2	0	2	2	0
"ENSG00000256771"	10	0	1	8	2
"ENSG00000270270"	0	1	0	2	0
"ENSG00000267565"	0	0	4	0	0
"ENSG00000273791"	0	0	0	0	0
"ENSG00000274800"	0	0	0	0	0
"ENSG00000266916"	8	0	9	1	0
"ENSG00000120784"	592	686	756	547	836
"ENSG00000161551"	818	911	932	892	1209
"ENSG00000269235"	51	93	94	64	85
"ENSG00000272395"	0	0	2	0	2
"ENSG00000290031"	0	0	0	0	0
"ENSG00000269246"	0	0	1	0	3
"ENSG00000221957"	0	0	0	0	0
"ENSG00000269794"	12	25	8	22	6
"ENSG00000182318"	509	621	627	576	727
"ENSG00000277588"	0	0	1	1	2
"ENSG00000121410"	41	61	60	68	70
"ENSG00000268230"	95	137	136	194	244
"ENSG00000268895"	97	81	110	113	100
"ENSG00000279611"	94	97	112	75	89
"ENSG00000174586"	50	90	61	77	109
"ENSG00000268049"	20	39	46	32	47
"ENSG00000269054"	24	39	24	30	48
"ENSG00000252211"	0	0	0	0	0
"ENSG00000152475"	35	27	8	21	47
"ENSG00000083845"	1065	1234	1467	1182	1570
"ENSG00000266640"	1	3	1	0	5
"ENSG00000269855"	28	30	23	10	14
"ENSG00000268307"	2	24	13	8	13
"ENSG00000171574"	502	623	707	483	749
"ENSG00000232098"	560	667	778	772	1043
"ENSG00000268543"	0	0	0	0	0
"ENSG00000268912"	61	76	73	47	73
"ENSG00000131849"	191	190	258	158	290
"ENSG00000269473"	73	82	137	94	85
"ENSG00000249471"	219	265	260	239	305
"ENSG00000083812"	424	509	522	400	543
"ENSG00000083838"	78	111	97	90	125
"ENSG00000269106"	0	0	0	0	0
"ENSG00000083807"	130	194	177	152	192
"ENSG00000252334"	31	12	33	23	14
"ENSG00000265272"	0	0	0	0	3
"ENSG00000273901"	1	12	3	6	3
"ENSG00000119574"	273	252	308	193	364
"ENSG00000267392"	0	0	0	0	0
"ENSG00000205396"	0	0	0	0	0
"ENSG00000280412"	0	0	0	0	0
"ENSG00000167459"	0	0	0	2	2
"ENSG00000267609"	0	0	0	0	0
"ENSG00000277766"	0	0	0	0	0
"ENSG00000142002"	797	1008	1145	823	1146
"ENSG00000283758"	0	2	10	4	4
"ENSG00000286024"	18	24	51	20	60
"ENSG00000087074"	1075	1294	1405	968	1173
"ENSG00000161643"	13	21	10	12	23
"ENSG00000286138"	67	92	76	84	128
"ENSG00000104976"	81	109	125	90	113
"ENSG00000099308"	304	401	403	346	556
"ENSG00000287001"	135	270	213	157	232
"ENSG00000105357"	193	235	223	151	187
"ENSG00000289950"	10	16	24	17	21
"ENSG00000105664"	6	18	16	13	13
"ENSG00000005007"	1482	1847	1866	1746	2384
"ENSG00000267106"	312	435	354	308	496
"ENSG00000105088"	179	204	254	237	304
"ENSG00000227349"	0	0	0	0	2
"ENSG00000243130"	0	6	2	4	6
"ENSG00000236932"	4	0	0	0	0
"ENSG00000242221"	0	0	0	0	0
"ENSG00000230529"	0	0	0	0	0
"ENSG00000221826"	0	0	0	18	12
"ENSG00000124467"	2	0	4	2	14
"ENSG00000238092"	0	1	4	0	0
"ENSG00000225877"	3	4	0	5	6
"ENSG00000231924"	12	2	4	2	7
"ENSG00000105443"	657	831	773	571	922
"ENSG00000071564"	1178	1395	1526	1318	1759
"ENSG00000130402"	2095	2535	2591	2207	2907
"ENSG00000196961"	660	806	791	620	858
"ENSG00000267450"	0	0	2	0	0
"ENSG00000267517"	0	2	2	0	0
"ENSG00000167460"	2469	3087	3293	2624	3593
"ENSG00000279198"	31	33	45	39	53
"ENSG00000267373"	4	0	0	0	0
"ENSG00000167461"	178	318	308	225	284
"ENSG00000269243"	38	39	61	34	54
"ENSG00000267310"	0	0	0	0	0
"ENSG00000290363"	0	0	2	0	0
"ENSG00000281379"	0	0	0	1	1
"ENSG00000290384"	0	2	4	0	1
"ENSG00000267343"	12	12	3	19	11
"ENSG00000290463"	0	0	0	0	0
"ENSG00000268834"	0	0	0	0	0
"ENSG00000290507"	0	0	0	0	0
"ENSG00000269332"	0	0	0	0	0
"ENSG00000290587"	0	0	0	0	0
"ENSG00000267623"	0	0	0	0	0
"ENSG00000290593"	0	1	0	1	2
"ENSG00000269516"	0	0	1	0	0
"ENSG00000290595"	0	0	0	0	0
"ENSG00000268153"	0	0	0	0	0
"ENSG00000290598"	0	0	0	0	0
"ENSG00000283269"	0	0	0	0	0
"ENSG00000290606"	0	0	0	0	0
"ENSG00000283525"	0	0	0	0	0
"ENSG00000290609"	0	0	0	0	0
"ENSG00000130612"	0	0	0	0	0
"ENSG00000290611"	24	20	7	9	6
"ENSG00000172148"	0	0	0	0	0
"ENSG00000290701"	0	0	0	0	0
"ENSG00000225980"	0	0	0	0	0
"ENSG00000240225"	0	0	0	0	0
"ENSG00000290720"	14	30	46	24	33
"ENSG00000123870"	21	23	61	34	60
"ENSG00000225868"	0	0	0	0	0
"ENSG00000283251"	0	0	0	0	0
"ENSG00000268864"	0	0	0	0	0
"ENSG00000214189"	0	0	0	0	0
"ENSG00000290812"	5	8	2	0	1
"ENSG00000187847"	0	0	0	0	0
"ENSG00000268849"	0	0	0	0	0
"ENSG00000290859"	0	0	0	0	0
"ENSG00000197588"	0	0	0	0	0
"ENSG00000290915"	0	2	0	0	2
"ENSG00000104970"	0	0	0	0	0
"ENSG00000269118"	0	0	0	0	0
"ENSG00000290987"	0	0	0	0	0
"ENSG00000196381"	0	0	0	0	0
"ENSG00000239736"	0	0	0	0	0
"ENSG00000267453"	0	0	0	0	0
"ENSG00000291059"	0	0	0	0	0
"ENSG00000256612"	0	0	0	0	0
"ENSG00000291083"	1	0	0	5	6
"ENSG00000226025"	0	0	0	0	0
"ENSG00000291086"	0	0	0	1	0
"ENSG00000267640"	0	0	0	0	0
"ENSG00000234773"	1	0	0	0	1
"ENSG00000291101"	19	26	20	8	13
"ENSG00000171101"	0	0	0	0	0
"ENSG00000291114"	0	0	0	0	0
"ENSG00000214855"	0	0	0	0	0
"ENSG00000291128"	0	1	1	0	3
"ENSG00000231205"	0	0	0	0	0
"ENSG00000291130"	0	0	0	0	0
"ENSG00000269001"	0	0	0	0	0
"ENSG00000291131"	0	0	0	0	0
"ENSG00000167798"	0	0	0	2	2
"ENSG00000291164"	2	0	8	0	3
"ENSG00000267419"	0	0	0	0	0
"ENSG00000131401"	0	0	0	0	0
"ENSG00000224689"	0	0	0	0	0
"ENSG00000291231"	2	0	0	0	0
"ENSG00000248257"	0	0	0	0	0
"ENSG00000291235"	2	2	0	0	0
"ENSG00000289967"	0	2	0	0	2
"ENSG00000289037"	31	32	20	34	44
"ENSG00000105501"	0	0	0	0	0
"ENSG00000240320"	1	0	0	0	0
"ENSG00000006659"	0	0	0	0	0
"ENSG00000278813"	0	0	0	0	0
"ENSG00000105205"	0	0	0	0	0
"ENSG00000125753"	173	184	191	162	259
"ENSG00000261526"	33	40	28	42	14
"ENSG00000227500"	1268	1654	1474	1221	1876
"ENSG00000267611"	3	16	5	5	11
"ENSG00000267725"	1	0	0	0	0
"ENSG00000076650"	320	324	331	298	368
"ENSG00000245848"	24	43	61	28	45
"ENSG00000267223"	0	0	0	0	0
"ENSG00000198597"	535	714	753	587	626
"ENSG00000289187"	46	66	65	57	83
"ENSG00000280061"	74	87	88	86	131
"ENSG00000267760"	2	0	2	0	4
"ENSG00000197619"	344	437	456	425	529
"ENSG00000267260"	22	28	23	27	44
"ENSG00000267353"	6	29	31	28	37
"ENSG00000267254"	177	179	240	172	221
"ENSG00000197863"	223	195	256	138	250
"ENSG00000206669"	6	9	7	3	13
"ENSG00000185869"	371	552	505	348	482
"ENSG00000243297"	8	28	11	7	14
"ENSG00000267345"	7	14	10	8	15
"ENSG00000251247"	343	333	403	299	370
"ENSG00000291239"	0	0	0	0	0
"ENSG00000198453"	450	494	494	398	586
"ENSG00000290721"	6	2	4	6	1
"ENSG00000167766"	362	365	402	456	587
"ENSG00000290073"	10	9	8	17	11
"ENSG00000270011"	27	49	39	44	58
"ENSG00000104812"	1112	1487	1563	1259	1852
"ENSG00000268655"	47	60	77	47	47
"ENSG00000196337"	35	36	43	44	53
"ENSG00000177380"	240	354	300	296	480
"ENSG00000130528"	19	28	42	35	37
"ENSG00000130529"	210	253	259	209	256
"ENSG00000269009"	2	0	0	1	0
"ENSG00000189001"	0	0	0	6	2
"ENSG00000105679"	14	36	19	4	19
"ENSG00000236144"	591	722	712	808	926
"ENSG00000105677"	304	337	400	289	405
"ENSG00000105675"	17	24	27	14	43
"ENSG00000283907"	1	2	2	0	4
"ENSG00000291292"	2	0	2	1	2
"ENSG00000269151"	30	31	20	69	70
"ENSG00000291298"	0	0	0	0	0
"ENSG00000290719"	0	0	0	0	0
"ENSG00000283108"	20	25	32	24	19
"ENSG00000287275"	4	14	9	0	2
"ENSG00000278611"	9	17	6	7	14
"ENSG00000188629"	0	1	4	0	2
"ENSG00000270679"	6	7	8	3	11
"ENSG00000267590"	38	34	49	34	47
"ENSG00000062370"	184	230	222	172	260
"ENSG00000267173"	0	0	0	0	0
"ENSG00000267508"	15	21	33	17	9
"ENSG00000267188"	0	0	0	0	0
"ENSG00000278318"	2	4	0	2	6
"ENSG00000176761"	25	38	26	19	34
"ENSG00000167384"	425	460	566	353	446
"ENSG00000273777"	4	2	3	2	0
"ENSG00000267614"	0	0	1	0	0
"ENSG00000290603"	5	4	3	1	1
"ENSG00000230666"	0	0	0	0	0
"ENSG00000224366"	0	0	0	0	0
"ENSG00000216588"	1	6	3	9	5
"ENSG00000266903"	31	34	28	32	43
"ENSG00000073008"	2219	2954	2944	2900	3604
"ENSG00000283673"	16	20	12	33	26
"ENSG00000186567"	204	272	291	244	405
"ENSG00000279095"	0	0	0	0	0
"ENSG00000213892"	0	0	0	0	0
"ENSG00000252200"	0	0	0	0	0
"ENSG00000288773"	0	2	2	0	0
"ENSG00000069399"	57	49	97	70	61
"ENSG00000284258"	0	0	0	0	0
"ENSG00000253027"	0	0	0	0	0
"ENSG00000236807"	0	0	0	0	0
"ENSG00000142273"	2	2	0	0	0
"ENSG00000285128"	0	0	0	0	0
"ENSG00000187244"	245	252	295	204	279
"ENSG00000105223"	1967	2289	2336	1918	2600
"ENSG00000267673"	4	2	8	6	7
"ENSG00000105376"	161	274	211	301	444
"ENSG00000161847"	499	643	694	536	675
"ENSG00000076662"	3	9	4	2	0
"ENSG00000099817"	615	815	674	563	833
"ENSG00000167468"	1249	1457	1605	1446	1836
"ENSG00000105559"	26	41	55	36	33
"ENSG00000104804"	33	65	54	32	34
"ENSG00000105426"	3377	4275	4050	3577	4926
"ENSG00000104960"	637	840	838	655	936
